category_code,model,origin_date,horizon,actual,predicted
R06,holt_winters,2018-07-31,3,76.9,76.80721643130703
R06,sarima,2018-07-31,1,103.1,79.62994883166954
R06,sarima,2018-07-31,3,76.9,70.52994883166961
R06,naive,2018-08-31,1,88.10000000000001,103.1
R06,naive,2018-08-31,3,48.400000000000006,103.1
R06,seasonal_naive,2018-08-31,1,88.10000000000001,66.9
R06,seasonal_naive,2018-08-31,3,48.400000000000006,46.599999999999994
R06,moving_average,2018-08-31,1,88.10000000000001,115.36666666666667
R06,moving_average,2018-08-31,3,48.400000000000006,115.36666666666667
R06,holt_winters,2018-08-31,1,88.10000000000001,80.83189890758901
R06,holt_winters,2018-08-31,3,48.400000000000006,56.62718367272805
R06,sarima,2018-08-31,1,88.10000000000001,93.71982013245479
R06,sarima,2018-08-31,3,48.400000000000006,73.41982013245477
R06,naive,2018-09-30,1,76.9,88.10000000000001
R06,naive,2018-09-30,3,53.099999999999994,88.10000000000001
R06,seasonal_naive,2018-09-30,1,76.9,51.0
R06,seasonal_naive,2018-09-30,3,53.099999999999994,47.1
R06,moving_average,2018-09-30,1,76.9,104.46666666666668
R06,moving_average,2018-09-30,3,53.099999999999994,104.46666666666668
R06,holt_winters,2018-09-30,1,76.9,77.15612460168335
R06,holt_winters,2018-09-30,3,53.099999999999994,47.93278553039723
R06,sarima,2018-09-30,1,76.9,75.85619289399537
R06,sarima,2018-09-30,3,53.099999999999994,71.95619289399542
R06,naive,2018-10-31,1,48.400000000000006,76.9
R06,naive,2018-10-31,3,41.3,76.9
R06,seasonal_naive,2018-10-31,1,48.400000000000006,46.599999999999994
R06,seasonal_naive,2018-10-31,3,41.3,49.5
R06,moving_average,2018-10-31,1,48.400000000000006,89.36666666666667
R06,moving_average,2018-10-31,3,41.3,89.36666666666667
R06,holt_winters,2018-10-31,1,48.400000000000006,56.71883803841342
R06,holt_winters,2018-10-31,3,41.3,65.17517004824104
R06,sarima,2018-10-31,1,48.400000000000006,71.86607489179777
R06,sarima,2018-10-31,3,41.3,74.76607489179764
R06,naive,2018-11-30,1,53.099999999999994,48.400000000000006
R06,naive,2018-11-30,3,69.5,48.400000000000006
R06,seasonal_naive,2018-11-30,1,53.099999999999994,47.1
R06,seasonal_naive,2018-11-30,3,69.5,39.06
R06,moving_average,2018-11-30,1,53.099999999999994,71.13333333333334
R06,moving_average,2018-11-30,3,69.5,71.13333333333334
R06,holt_winters,2018-11-30,1,53.099999999999994,47.87126982434899
R06,holt_winters,2018-11-30,3,69.5,52.474437214947464
R06,sarima,2018-11-30,1,53.099999999999994,65.34600179631268
R06,sarima,2018-11-30,3,69.5,57.30600179631267
R06,naive,2018-12-31,1,41.3,53.099999999999994
R06,naive,2018-12-31,3,169.49999999999997,53.099999999999994
R06,seasonal_naive,2018-12-31,1,41.3,49.5
R06,seasonal_naive,2018-12-31,3,169.49999999999997,85.5
R06,moving_average,2018-12-31,1,41.3,59.46666666666667
R06,moving_average,2018-12-31,3,169.49999999999997,59.46666666666667
R06,holt_winters,2018-12-31,1,41.3,65.13745578800004
R06,holt_winters,2018-12-31,3,169.49999999999997,106.68726738804206
R06,sarima,2018-12-31,1,41.3,63.72553054311636
R06,sarima,2018-12-31,3,169.49999999999997,99.72553054311643
R06,naive,2019-01-31,1,69.5,41.3
R06,naive,2019-01-31,3,179.10000000000002,41.3
R06,seasonal_naive,2019-01-31,1,69.5,39.06
R06,seasonal_naive,2019-01-31,3,179.10000000000002,197.1
R06,moving_average,2019-01-31,1,69.5,47.6
R06,moving_average,2019-01-31,3,179.10000000000002,47.6
R06,holt_winters,2019-01-31,1,69.5,52.25423183875444
R06,holt_winters,2019-01-31,3,179.10000000000002,171.2883312820525
R06,sarima,2019-01-31,1,69.5,46.03176900573612
R06,sarima,2019-01-31,3,179.10000000000002,204.07176900573518
R06,naive,2019-02-28,1,169.49999999999997,69.5
R06,naive,2019-02-28,3,135.4,69.5
R06,seasonal_naive,2019-02-28,1,169.49999999999997,85.5
R06,seasonal_naive,2019-02-28,3,135.4,213.04
R06,moving_average,2019-02-28,1,169.49999999999997,54.633333333333326
R06,moving_average,2019-02-28,3,135.4,54.633333333333326
R06,holt_winters,2019-02-28,1,169.49999999999997,106.48537606402667
R06,holt_winters,2019-02-28,3,135.4,201.73883366336568
R06,sarima,2019-02-28,1,169.49999999999997,102.88079323399772
R06,sarima,2019-02-28,3,135.4,192.50812418508787
R06,naive,2019-03-31,1,179.10000000000002,169.49999999999997
R06,naive,2019-03-31,3,156.04,169.49999999999997
R06,seasonal_naive,2019-03-31,1,179.10000000000002,197.1
R06,seasonal_naive,2019-03-31,3,156.04,120.8
R06,moving_average,2019-03-31,1,179.10000000000002,93.43333333333332
R06,moving_average,2019-03-31,3,156.04,93.43333333333332
R06,holt_winters,2019-03-31,1,179.10000000000002,176.89557149139483
R06,holt_winters,2019-03-31,3,156.04,164.64328058818094
R06,sarima,2019-03-31,1,179.10000000000002,184.77494134273013
R06,sarima,2019-03-31,3,156.04,156.0826231435495
R06,naive,2019-04-30,1,135.4,179.10000000000002
R06,naive,2019-04-30,3,105.2,179.10000000000002
R06,seasonal_naive,2019-04-30,1,135.4,213.04
R06,seasonal_naive,2019-04-30,3,105.2,122.2
R06,moving_average,2019-04-30,1,135.4,139.36666666666667
R06,moving_average,2019-04-30,3,105.2,139.36666666666667
R06,holt_winters,2019-04-30,1,135.4,207.36751474539633
R06,holt_winters,2019-04-30,3,105.2,133.4774600725684
R06,sarima,2019-04-30,1,135.4,203.0035590829409
R06,sarima,2019-04-30,3,105.2,133.21343564839927
R06,naive,2019-05-31,1,156.04,135.4
R06,naive,2019-05-31,3,97.3,135.4
R06,seasonal_naive,2019-05-31,1,156.04,120.8
R06,seasonal_naive,2019-05-31,3,97.3,103.1
R06,moving_average,2019-05-31,1,156.04,161.33333333333334
R06,moving_average,2019-05-31,3,97.3,161.33333333333334
R06,holt_winters,2019-05-31,1,156.04,159.12515505255416
R06,holt_winters,2019-05-31,3,97.3,99.75668414296426
R06,sarima,2019-05-31,1,156.04,148.21093952053434
R06,sarima,2019-05-31,3,97.3,101.35187477318613
